x y
1.135000 0.000000
1.066393 0.095287
1.025406 0.145098
0.945023 0.228830
0.828321 0.330134
0.679782 0.433286
0.505124 0.524253
0.311055 0.591639
0.105030 0.627407
-0.105030 0.627407
-0.311055 0.591639
-0.505124 0.524253
-0.679782 0.433286
-0.828321 0.330134
-0.945023 0.228830
-1.025406 0.145098
-1.066393 0.095287
-1.135000 0.000000
